price,normalPrice,discount,discount_percentage,url,name
66.73,78.5,"11,78 €",-15%,https://dungeonmarvels.com/figuras/48015-figura-saint-seiya-saint-cloth-myth-unicorn-jabu-version-revival-16-cm-4573102591913.html,Figura Saint Seiya Saint Cloth Myth: Unicorn Jabu Version Revival 16 cm
12.57,17.95,"5,39 €",-30%,https://dungeonmarvels.com/tablero/48001-isla-de-skye-el-viajero-8435450208942.html,Isla de Skye. El Viajero
4.87,6.95,"2,09 €",-30%,https://dungeonmarvels.com/figuras/47968-minifiguras-aleatorias-mystery-minis-marvel-zombies-6-cm-889698491174.html,Minifiguras aleatorias Mystery Minis Marvel Zombies 6 cm
43.05,61.5,"18,45 €",-30%,https://dungeonmarvels.com/figuras/47959-pack-de-2-figuras-x-men-marvel-legends-pack-de-2-s-2020-magneto-professor-x-15-cm-5010993722082.html,Pack de 2 Figuras X-Men Marvel Legends Pack de 2:s 2020 Magneto & Professor X 15 cm
30.77,43.95,"13,19 €",-30%,https://dungeonmarvels.com/tablero/47955-papillon-castellano-8436564811608.html,Papillon (Castellano)
8.05,11.5,"3,45 €",-30%,https://dungeonmarvels.com/tablero/47956-school-stories-8436564811677.html,School Stories
4.55,6.5,"1,95 €",-30%,https://dungeonmarvels.com/cartas/47949-magic-the-gathering-zendikar-rising-white-theme-booster-ingles-630509920440.html,Magic: The Gathering - Zendikar Rising: Party Theme Booster (Inglés)
9.45,13.5,"4,05 €",-30%,https://dungeonmarvels.com/cartas/47948-super-gatos-8425402449059.html,Súper Gatos
6.45,12.9,"6,45 €",-50%,https://dungeonmarvels.com/accesorios/47943-rum-bones-set-de-dados-817009019748.html,Rum & Bones: Set de dados
9.95,19.899999,"9,95 €",-50%,https://dungeonmarvels.com/tablero/47941-rum-bones-mercenary-heroes-set-1-817009019977.html,Rum & Bones: Mercenary Heroes Set 1
49.95,99.899999,"49,95 €",-50%,https://dungeonmarvels.com/tablero/47940-rum-bones-8435407607033.html,Rum & Bones
9.95,19.899999,"9,95 €",-50%,https://dungeonmarvels.com/tablero/47939-rum-bones-mercenary-heroes-set-2-817009019984.html,Rum & Bones: Mercenary Heroes Set 2
6.48,12.95,"6,48 €",-50%,https://dungeonmarvels.com/tablero/47938-rum-bones-set-de-dados-mazu-817009019779.html,Rum & Bones: Set de dados Mazu
